account_id,subscription_id,start_date,end_date,end_date_inferred,next_start_date,subscription_seq,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,is_trial,auto_renew_flag,upgrade_flag,downgrade_flag,subscription_cancel_flag
A-08e34e,S-d50f1d,2024-07-02,,2024-08-07,2024-08-07,2,Basic,29,0,0,annual,True,True,False,False,False
A-08e34e,S-42daaa,2024-08-07,,2024-08-08,2024-08-08,3,Basic,77,1463,17556,annual,False,False,False,False,False
A-08e34e,S-69937b,2024-08-08,,2024-09-01,2024-09-01,4,Pro,14,686,8232,annual,False,False,False,False,False
A-08e34e,S-7d55dc,2024-09-01,,2024-09-02,2024-09-02,5,Enterprise,30,5970,71640,annual,False,True,False,False,False
A-08e34e,S-711820,2024-09-02,,2024-09-28,2024-09-28,6,Basic,49,931,11172,annual,False,False,False,False,False
A-08e34e,S-7f219a,2024-09-28,,2024-11-06,2024-11-06,7,Pro,14,686,8232,monthly,False,True,False,False,False
A-08e34e,S-8e3b74,2024-11-06,,2024-12-05,2024-12-05,8,Enterprise,29,5771,69252,monthly,False,False,False,False,False
A-08e34e,S-101401,2024-12-05,,2024-12-26,2024-12-26,9,Pro,58,2842,34104,monthly,False,True,False,False,False
A-08e34e,S-39a28e,2024-12-26,,2024-12-31,2024-12-31,10,Enterprise,14,0,0,monthly,True,True,False,False,False
A-08e34e,S-6b534f,2024-12-31,,,,11,Enterprise,14,2786,33432,monthly,False,True,False,False,False
A-09316c,S-a67bb7,2024-09-19,,2024-09-22,2024-09-22,1,Enterprise,70,13930,167160,monthly,False,True,False,False,False
A-09316c,S-39a5a7,2024-09-22,,2024-09-23,2024-09-23,2,Basic,70,1330,15960,monthly,False,True,False,False,False
A-09316c,S-fdb8f1,2024-09-23,,2024-10-22,2024-10-22,3,Enterprise,70,13930,167160,annual,False,True,False,False,False
A-09316c,S-383ac2,2024-10-22,,2024-11-11,2024-11-11,4,Basic,70,0,0,monthly,True,False,False,False,False
A-09316c,S-7d4240,2024-11-11,,2024-11-15,2024-11-15,5,Basic,70,1330,15960,monthly,False,True,False,False,False
A-09316c,S-5f4afc,2024-11-15,,2024-11-26,2024-11-26,6,Pro,70,3430,41160,monthly,False,True,False,False,False
A-09316c,S-83a9a4,2024-11-26,,2024-11-27,2024-11-27,7,Pro,70,3430,41160,annual,False,True,True,False,False
A-09316c,S-1fd72a,2024-11-27,,2024-12-07,2024-12-07,8,Pro,70,3430,41160,annual,False,True,False,False,False
A-09316c,S-e5d9a4,2024-12-07,,2024-12-10,2024-12-10,9,Enterprise,70,13930,167160,annual,False,True,True,False,False
A-09316c,S-fb0905,2024-12-10,,2024-12-29,2024-12-29,10,Basic,70,1330,15960,annual,False,True,False,False,False
A-09316c,S-d98caa,2024-12-29,,,,11,Enterprise,70,13930,167160,annual,False,True,False,False,False
A-09540c,S-a81bcd,2024-04-11,,2024-05-28,2024-05-28,1,Basic,67,1273,15276,annual,False,False,True,True,False
A-09540c,S-0e43ee,2024-05-28,,2024-08-03,2024-08-03,2,Enterprise,67,13333,159996,monthly,False,True,False,False,False
A-09540c,S-8055fa,2024-08-03,2024-11-29,2024-11-29,2024-08-04,3,Basic,67,1273,15276,monthly,False,True,False,False,True
A-09540c,S-106bf6,2024-08-04,,2024-11-14,2024-11-14,4,Basic,67,1273,15276,monthly,False,True,False,False,False
A-09540c,S-d9f518,2024-11-14,,2024-12-22,2024-12-22,5,Pro,67,3283,39396,annual,False,True,False,False,False
A-09540c,S-a18bb2,2024-12-22,,,,6,Pro,67,3283,39396,monthly,False,True,False,False,False
A-098560,S-94aaef,2023-12-10,,2024-02-24,2024-02-24,1,Pro,35,1715,20580,annual,False,False,True,False,False
A-098560,S-091a8d,2024-02-24,,2024-03-24,2024-03-24,2,Pro,23,0,0,monthly,True,True,False,False,False
A-098560,S-8dd1f6,2024-03-24,,2024-04-13,2024-04-13,3,Pro,12,588,7056,monthly,False,False,False,False,False
A-098560,S-5521f5,2024-04-13,,2024-04-29,2024-04-29,4,Pro,25,1225,14700,monthly,False,False,False,False,False
A-098560,S-9a8646,2024-04-29,,2024-07-19,2024-07-19,5,Basic,10,190,2280,monthly,False,True,False,False,False
A-098560,S-8f9410,2024-07-19,,2024-07-29,2024-07-29,6,Enterprise,3,597,7164,annual,False,True,False,False,False
A-098560,S-1862f2,2024-07-29,2024-10-21,2024-10-21,2024-09-02,7,Basic,29,551,6612,annual,False,True,False,False,True
A-098560,S-0337da,2024-09-02,,2024-09-05,2024-09-05,8,Enterprise,29,5771,69252,monthly,False,True,False,False,False
A-098560,S-ab7a04,2024-09-05,,2024-10-27,2024-10-27,9,Basic,7,133,1596,annual,False,True,False,False,False
A-098560,S-daf6aa,2024-10-27,,2024-11-17,2024-11-17,10,Basic,40,760,9120,monthly,False,True,False,False,False
A-098560,S-27c993,2024-11-17,,,,11,Enterprise,4,796,9552,monthly,False,True,False,False,False
A-0a282f,S-a346d6,2024-08-31,2024-09-25,2024-09-25,2024-09-28,1,Enterprise,19,3781,45372,annual,False,True,False,False,True
A-0a282f,S-973e8e,2024-09-28,2024-12-16,2024-12-16,2024-10-06,2,Enterprise,6,1194,14328,annual,False,True,False,False,True
A-0a282f,S-f32440,2024-10-06,,2024-10-07,2024-10-07,3,Basic,40,760,9120,monthly,False,True,False,False,False
A-0a282f,S-b037c5,2024-10-07,,2024-10-08,2024-10-08,4,Pro,20,980,11760,annual,False,True,False,True,False
A-0a282f,S-45baa6,2024-10-08,,2024-10-10,2024-10-10,5,Pro,4,196,2352,monthly,False,True,False,False,False
A-0a282f,S-3b98b1,2024-10-10,,2024-10-11,2024-10-11,6,Enterprise,29,5771,69252,monthly,False,True,False,False,False
A-0a282f,S-fc7e8e,2024-10-11,,2024-10-16,2024-10-16,7,Enterprise,2,398,4776,monthly,False,True,False,False,False
A-0a282f,S-d6106b,2024-10-16,,2024-10-23,2024-10-23,8,Basic,6,114,1368,monthly,False,True,False,False,False
A-0a282f,S-f615d2,2024-10-23,,2024-10-27,2024-10-27,9,Pro,18,882,10584,monthly,False,True,True,False,False
A-0a282f,S-04fd47,2024-10-27,,2024-11-10,2024-11-10,10,Basic,12,228,2736,annual,False,True,False,False,False
A-0a282f,S-561d54,2024-11-10,,2024-12-20,2024-12-20,11,Pro,1,49,588,annual,False,True,False,False,False
A-0a282f,S-22eb3c,2024-12-20,,2024-12-20,2024-12-20,12,Basic,60,1140,13680,monthly,False,True,False,False,False
A-0a282f,S-897d69,2024-12-20,,2024-12-25,2024-12-25,13,Pro,55,2695,32340,monthly,False,True,False,False,False
A-0a282f,S-ce5450,2024-12-25,2024-12-28,2024-12-28,2024-12-27,14,Pro,8,0,0,annual,True,True,False,False,True
A-0a282f,S-9c414f,2024-12-27,,,,15,Pro,2,98,1176,annual,False,True,False,False,False
A-0a62f5,S-c62bb7,2024-09-16,,2024-10-23,2024-10-23,1,Enterprise,16,3184,38208,monthly,False,True,False,False,False
A-0a62f5,S-561850,2024-10-23,,2024-12-06,2024-12-06,2,Pro,16,784,9408,annual,False,True,False,False,False
A-0a62f5,S-e7a190,2024-12-06,,2024-12-21,2024-12-21,3,Basic,22,418,5016,annual,False,True,False,False,False
A-0a62f5,S-d8c527,2024-12-21,,,,4,Basic,25,475,5700,monthly,False,True,False,False,False
A-0aaf6e,S-f97537,2024-06-16,,2024-07-16,2024-07-16,1,Pro,37,1813,21756,monthly,False,False,False,False,False
A-0aaf6e,S-4522a0,2024-07-16,,2024-08-01,2024-08-01,2,Basic,18,0,0,annual,True,False,False,False,False
A-0aaf6e,S-76c59f,2024-08-01,,2024-08-18,2024-08-18,3,Basic,24,456,5472,annual,False,True,False,False,False
A-0aaf6e,S-a9952f,2024-08-18,,2024-11-09,2024-11-09,4,Pro,11,0,0,monthly,True,True,False,False,False
A-0aaf6e,S-b89305,2024-11-09,,2024-11-13,2024-11-13,5,Basic,4,76,912,monthly,False,True,False,False,False
A-0aaf6e,S-52385a,2024-11-13,,2024-12-07,2024-12-07,6,Basic,3,57,684,monthly,False,True,False,False,False
A-0aaf6e,S-f15008,2024-12-07,2024-12-15,2024-12-15,2024-12-25,7,Pro,12,588,7056,annual,False,False,False,False,True
A-0aaf6e,S-e7d026,2024-12-25,,2024-12-26,2024-12-26,8,Enterprise,88,17512,210144,annual,False,True,False,False,False
A-0aaf6e,S-88d746,2024-12-26,,,,9,Enterprise,18,3582,42984,monthly,False,True,False,False,False
A-0b0d6d,S-a69aed,2024-12-30,,2024-12-30,2024-12-30,1,Basic,3,57,684,monthly,False,True,False,False,False
A-0b0d6d,S-a405f7,2024-12-30,,2024-12-30,2024-12-30,2,Pro,22,1078,12936,annual,False,True,False,False,False
A-0b0d6d,S-6ef81d,2024-12-30,2024-12-31,2024-12-31,2024-12-30,3,Basic,25,475,5700,annual,False,True,False,False,True
A-0b0d6d,S-196e49,2024-12-30,,2024-12-30,2024-12-30,4,Basic,12,228,2736,monthly,False,True,False,False,False
A-0b0d6d,S-ef2703,2024-12-30,,2024-12-31,2024-12-31,5,Enterprise,36,7164,85968,annual,False,True,False,False,False
A-0b0d6d,S-b35b20,2024-12-31,,2024-12-31,2024-12-31,6,Pro,3,147,1764,monthly,False,True,True,False,False
A-0b0d6d,S-b81c97,2024-12-31,,2024-12-31,2024-12-31,7,Pro,18,882,10584,monthly,False,True,False,False,False
A-0b0d6d,S-246942,2024-12-31,,2024-12-31,2024-12-31,8,Enterprise,45,8955,107460,monthly,False,True,False,False,False
A-0b0d6d,S-3236ee,2024-12-31,,2024-12-31,2024-12-31,9,Basic,13,247,2964,monthly,False,True,False,False,False
A-0b0d6d,S-7e145e,2024-12-31,,2024-12-31,2024-12-31,10,Enterprise,52,10348,124176,annual,False,True,False,False,False
A-0b0d6d,S-5e0619,2024-12-31,,2024-12-31,2024-12-31,11,Pro,6,294,3528,annual,False,True,False,False,False
A-0b0d6d,S-6f47c5,2024-12-31,2024-12-31,2024-12-31,2024-12-31,12,Enterprise,13,2587,31044,annual,False,True,False,False,True
A-0b0d6d,S-5c4dd7,2024-12-31,,,,13,Pro,21,1029,12348,annual,False,True,False,False,False
A-0baac2,S-3c3a3e,2024-06-02,2024-09-13,2024-09-13,2024-10-14,1,Enterprise,29,5771,69252,annual,False,True,False,False,True
A-0baac2,S-afc545,2024-10-14,,2024-10-27,2024-10-27,2,Basic,33,627,7524,annual,False,True,False,False,False
A-0baac2,S-21ebb6,2024-10-27,,2024-12-10,2024-12-10,3,Enterprise,31,6169,74028,annual,False,True,False,False,False
A-0baac2,S-1fabe5,2024-12-10,,2024-12-11,2024-12-11,4,Basic,19,361,4332,monthly,False,True,False,False,False
A-0baac2,S-e50d84,2024-12-11,,2024-12-11,2024-12-11,5,Enterprise,14,2786,33432,annual,False,True,False,False,False
A-0baac2,S-33df6f,2024-12-11,2024-12-12,2024-12-12,,6,Enterprise,14,2786,33432,monthly,False,True,False,False,True
A-0be015,S-22014f,2024-10-21,,2024-11-03,2024-11-03,1,Basic,19,361,4332,annual,False,True,False,False,False
A-0be015,S-e6571c,2024-11-03,2024-11-12,2024-11-12,2024-11-19,2,Basic,19,361,4332,annual,False,True,False,False,True
A-0be015,S-f9a56a,2024-11-19,,2024-12-24,2024-12-24,3,Basic,24,456,5472,monthly,False,False,False,False,False
A-0be015,S-9bb9da,2024-12-24,,2024-12-31,2024-12-31,4,Pro,26,0,0,monthly,True,True,False,False,False
A-0be015,S-c77c84,2024-12-31,,,,5,Basic,19,0,0,monthly,True,False,False,False,False
A-0cc442,S-1351ac,2024-07-27,,2024-08-14,2024-08-14,1,Enterprise,45,0,0,monthly,True,True,False,False,False
A-0cc442,S-658bcb,2024-08-14,,2024-09-01,2024-09-01,2,Enterprise,45,8955,107460,monthly,False,True,False,False,False
A-0cc442,S-d29575,2024-09-01,,2024-09-15,2024-09-15,3,Enterprise,45,8955,107460,monthly,False,True,False,False,False
A-0cc442,S-149409,2024-09-15,2024-10-28,2024-10-28,2024-09-18,4,Pro,45,0,0,monthly,True,True,True,True,True
A-0cc442,S-486088,2024-09-18,,2024-09-25,2024-09-25,5,Pro,45,2205,26460,monthly,False,True,False,False,False
A-0cc442,S-ff2761,2024-09-25,,2024-09-25,2024-09-25,6,Basic,45,855,10260,monthly,False,True,True,False,False
A-0cc442,S-6ca46a,2024-09-25,,2024-10-04,2024-10-04,7,Enterprise,53,10547,126564,annual,False,True,True,False,False
A-0cc442,S-3f48a5,2024-10-04,,2024-10-06,2024-10-06,8,Basic,45,855,10260,monthly,False,False,False,False,False
A-0cc442,S-bd1912,2024-10-06,2024-10-23,2024-10-23,2024-10-21,9,Basic,97,1843,22116,monthly,False,True,False,False,True
A-0cc442,S-e0cd01,2024-10-21,,2024-11-01,2024-11-01,10,Basic,45,855,10260,annual,False,False,False,False,False
A-0cc442,S-d36b9f,2024-11-01,,2024-11-10,2024-11-10,11,Enterprise,45,8955,107460,annual,False,False,False,False,False
A-0cc442,S-bf3403,2024-11-10,,2024-12-18,2024-12-18,12,Enterprise,45,8955,107460,annual,False,False,False,False,False
A-0cc442,S-add03a,2024-12-18,,,,13,Enterprise,45,8955,107460,annual,False,True,False,False,False
A-0dbdc6,S-8e169f,2023-06-14,,2023-11-04,2023-11-04,1,Pro,30,0,0,annual,True,True,False,False,False
A-0dbdc6,S-4fd561,2023-11-04,,2024-03-13,2024-03-13,2,Basic,30,570,6840,monthly,False,True,False,False,False
A-0dbdc6,S-e92512,2024-03-13,,2024-04-24,2024-04-24,3,Basic,30,570,6840,monthly,False,True,False,False,False
A-0dbdc6,S-61d573,2024-04-24,,2024-05-05,2024-05-05,4,Pro,30,1470,17640,annual,False,True,False,False,False
A-0dbdc6,S-8ae804,2024-05-05,,2024-07-02,2024-07-02,5,Enterprise,50,9950,119400,monthly,False,True,False,False,False
A-0dbdc6,S-d07886,2024-07-02,,2024-10-25,2024-10-25,6,Pro,30,1470,17640,annual,False,True,False,False,False
A-0dbdc6,S-73fc8f,2024-10-25,,2024-10-26,2024-10-26,7,Enterprise,30,5970,71640,monthly,False,False,False,False,False
A-0dbdc6,S-c0a7d8,2024-10-26,,2024-12-15,2024-12-15,8,Enterprise,30,5970,71640,monthly,False,True,False,False,False
A-0dbdc6,S-de3416,2024-12-15,,,,9,Pro,47,2303,27636,annual,False,True,False,False,False
A-0e966d,S-b420be,2024-06-30,,2024-08-17,2024-08-17,1,Enterprise,23,4577,54924,annual,False,True,False,False,False
A-0e966d,S-df2fb8,2024-08-17,,2024-09-03,2024-09-03,2,Pro,55,0,0,annual,True,True,False,False,False
A-0e966d,S-63d104,2024-09-03,,2024-09-05,2024-09-05,3,Basic,11,209,2508,annual,False,True,False,False,False
A-0e966d,S-9395a2,2024-09-05,,2024-09-06,2024-09-06,4,Basic,11,209,2508,monthly,False,True,False,False,False
A-0e966d,S-c43a91,2024-09-06,,2024-10-02,2024-10-02,5,Pro,13,637,7644,annual,False,True,False,False,False
A-0e966d,S-d6dc7a,2024-10-02,,2024-10-27,2024-10-27,6,Pro,11,539,6468,monthly,False,False,False,False,False
A-0e966d,S-604bd0,2024-10-27,,2024-10-30,2024-10-30,7,Pro,57,2793,33516,monthly,False,False,False,False,False
A-0e966d,S-0b25d7,2024-10-30,,2024-11-11,2024-11-11,8,Basic,22,418,5016,monthly,False,True,False,False,False
A-0e966d,S-3ca6d2,2024-11-11,,2024-11-15,2024-11-15,9,Basic,35,665,7980,monthly,False,True,False,False,False
A-0e966d,S-b042d9,2024-11-15,,2024-11-26,2024-11-26,10,Enterprise,11,2189,26268,annual,False,True,False,False,False
A-0e966d,S-62c824,2024-11-26,2024-11-30,2024-11-30,,11,Basic,11,209,2508,annual,False,True,False,False,True
A-0f3e88,S-9cfabf,2023-08-05,,2023-09-23,2023-09-23,1,Basic,7,133,1596,annual,False,True,False,False,False
A-0f3e88,S-d735d1,2023-09-23,,2023-12-31,2023-12-31,2,Basic,24,456,5472,monthly,False,True,False,False,False
A-0f3e88,S-695606,2023-12-31,,2024-01-01,2024-01-01,3,Basic,16,304,3648,monthly,False,True,False,False,False
A-0f3e88,S-dcbf45,2024-01-01,,2024-02-03,2024-02-03,4,Pro,22,1078,12936,monthly,False,True,True,False,False
A-0f3e88,S-c284ce,2024-02-03,,2024-04-18,2024-04-18,5,Enterprise,11,2189,26268,monthly,False,True,False,False,False
A-0f3e88,S-400e62,2024-04-18,,2024-06-18,2024-06-18,6,Basic,14,266,3192,annual,False,False,False,False,False
A-0f3e88,S-7ded4d,2024-06-18,,2024-10-08,2024-10-08,7,Basic,17,323,3876,monthly,False,True,False,False,False
A-0f3e88,S-db6454,2024-10-08,,2024-11-07,2024-11-07,8,Basic,11,209,2508,monthly,False,True,False,False,False
A-0f3e88,S-5cff9b,2024-11-07,,2024-11-24,2024-11-24,9,Pro,7,0,0,monthly,True,False,True,False,False
A-0f3e88,S-712e69,2024-11-24,,2024-12-11,2024-12-11,10,Basic,17,323,3876,annual,False,True,False,False,False
A-0f3e88,S-5eaab8,2024-12-11,2024-12-23,2024-12-23,,11,Pro,7,343,4116,monthly,False,False,False,False,True
A-0f6450,S-f16bb2,2024-12-27,,2024-12-27,2024-12-27,1,Enterprise,28,0,0,monthly,True,True,False,False,False
A-0f6450,S-f09b6c,2024-12-27,,2024-12-28,2024-12-28,2,Basic,28,532,6384,monthly,False,True,False,False,False
A-0f6450,S-fe2139,2024-12-28,,2024-12-28,2024-12-28,3,Pro,28,1372,16464,monthly,False,True,False,False,False
A-0f6450,S-0386c2,2024-12-28,,2024-12-28,2024-12-28,4,Enterprise,28,5572,66864,annual,False,True,False,False,False
A-0f6450,S-2ae21d,2024-12-28,,2024-12-29,2024-12-29,5,Basic,28,532,6384,annual,False,True,False,False,False
A-0f6450,S-d5aded,2024-12-29,,2024-12-30,2024-12-30,6,Pro,28,1372,16464,monthly,False,True,False,False,False
A-0f6450,S-71c67c,2024-12-30,,2024-12-30,2024-12-30,7,Pro,28,1372,16464,monthly,False,True,False,False,False
A-0f6450,S-0c43c2,2024-12-30,,2024-12-31,2024-12-31,8,Pro,28,1372,16464,monthly,False,False,False,False,False
A-0f6450,S-e11cde,2024-12-31,,2024-12-31,2024-12-31,9,Enterprise,28,5572,66864,monthly,False,False,False,False,False
A-0f6450,S-1c54b6,2024-12-31,,2024-12-31,2024-12-31,10,Enterprise,28,5572,66864,monthly,False,False,False,False,False
A-0f6450,S-9c9700,2024-12-31,,,,11,Basic,28,532,6384,annual,False,True,False,False,False
A-0f7d77,S-c10f0c,2024-11-11,,2024-11-30,2024-11-30,1,Basic,6,114,1368,monthly,False,False,False,False,False
A-0f7d77,S-e9b437,2024-11-30,,2024-12-01,2024-12-01,2,Pro,11,539,6468,monthly,False,True,False,False,False
A-0f7d77,S-1131ff,2024-12-01,2024-12-31,2024-12-31,2024-12-08,3,Basic,3,0,0,monthly,True,True,False,False,True
A-0f7d77,S-4793bb,2024-12-08,,2024-12-21,2024-12-21,4,Pro,3,147,1764,annual,False,False,False,False,False
A-0f7d77,S-126e7e,2024-12-21,,2024-12-31,2024-12-31,5,Enterprise,7,1393,16716,monthly,False,False,False,False,False
A-0f7d77,S-47048b,2024-12-31,,,,6,Basic,7,133,1596,annual,False,True,False,False,False
A-104f1a,S-59f0a6,2024-09-02,2024-11-28,2024-11-28,2024-09-05,1,Pro,123,6027,72324,monthly,False,False,False,False,True
A-104f1a,S-7c81dd,2024-09-05,,2024-09-24,2024-09-24,2,Pro,40,1960,23520,monthly,False,True,False,False,False
A-104f1a,S-842582,2024-09-24,,2024-10-11,2024-10-11,3,Pro,45,0,0,annual,True,True,False,False,False
A-104f1a,S-9ee11d,2024-10-11,,2024-11-16,2024-11-16,4,Pro,24,1176,14112,monthly,False,True,False,False,False
A-104f1a,S-b2238e,2024-11-16,,2024-12-10,2024-12-10,5,Basic,24,456,5472,monthly,False,True,False,False,False
A-104f1a,S-d83789,2024-12-10,,2024-12-18,2024-12-18,6,Pro,24,1176,14112,monthly,False,True,False,False,False
A-104f1a,S-457217,2024-12-18,,2024-12-20,2024-12-20,7,Pro,24,1176,14112,monthly,False,True,False,False,False
A-104f1a,S-2dad6b,2024-12-20,,,,8,Basic,34,646,7752,monthly,False,True,False,False,False
A-10b8da,S-b4212b,2023-05-12,2024-01-21,2024-01-21,2023-06-09,1,Enterprise,17,3383,40596,monthly,False,True,True,False,True
A-10b8da,S-bfca66,2023-06-09,,2024-04-27,2024-04-27,2,Basic,14,266,3192,annual,False,False,False,False,False
A-10b8da,S-a34e37,2024-04-27,,2024-05-09,2024-05-09,3,Enterprise,23,0,0,annual,True,True,False,False,False
A-10b8da,S-c1ad26,2024-05-09,,2024-07-05,2024-07-05,4,Pro,14,686,8232,annual,False,True,False,False,False
A-10b8da,S-020dce,2024-07-05,,2024-09-14,2024-09-14,5,Enterprise,14,2786,33432,monthly,False,False,False,False,False
A-10b8da,S-6eb56d,2024-09-14,,,,6,Pro,34,1666,19992,monthly,False,True,False,False,False
A-10b8f2,S-fa9b43,2023-02-05,,2023-04-19,2023-04-19,1,Basic,47,0,0,annual,True,False,False,False,False
A-10b8f2,S-4a89a7,2023-04-19,,2023-06-16,2023-06-16,2,Basic,47,893,10716,monthly,False,False,False,False,False
A-10b8f2,S-49a9aa,2023-06-16,,2023-08-05,2023-08-05,3,Basic,51,969,11628,annual,False,True,False,False,False
A-10b8f2,S-4a2fc6,2023-08-05,,2023-10-03,2023-10-03,4,Basic,47,0,0,annual,True,True,False,False,False
A-10b8f2,S-d4cc9b,2023-10-03,,2023-10-07,2023-10-07,5,Pro,54,2646,31752,annual,False,True,False,False,False
A-10b8f2,S-5e558a,2023-10-07,,2024-01-29,2024-01-29,6,Enterprise,47,9353,112236,annual,False,True,False,False,False
A-10b8f2,S-2a73e2,2024-01-29,,2024-03-22,2024-03-22,7,Basic,47,893,10716,annual,False,False,False,False,False
A-10b8f2,S-bff3b5,2024-03-22,,2024-04-10,2024-04-10,8,Pro,47,2303,27636,monthly,False,False,False,False,False
A-10b8f2,S-7ea264,2024-04-10,,2024-04-26,2024-04-26,9,Enterprise,47,9353,112236,annual,False,True,False,False,False
A-10b8f2,S-4e563b,2024-04-26,,2024-08-15,2024-08-15,10,Basic,103,1957,23484,annual,False,True,False,False,False
A-10b8f2,S-3ff7bb,2024-08-15,,2024-12-16,2024-12-16,11,Basic,47,0,0,monthly,True,True,True,False,False
A-10b8f2,S-1cefc9,2024-12-16,,,,12,Pro,48,2352,28224,annual,False,True,False,False,False
A-117171,S-e71203,2024-10-02,,2024-10-20,2024-10-20,1,Enterprise,45,8955,107460,monthly,False,True,False,True,False
A-117171,S-096835,2024-10-20,,2024-11-11,2024-11-11,2,Enterprise,45,0,0,monthly,True,True,False,False,False
A-117171,S-f50afe,2024-11-11,,2024-11-27,2024-11-27,3,Basic,45,855,10260,annual,False,True,False,False,False
A-117171,S-2de283,2024-11-27,,2024-12-14,2024-12-14,4,Pro,45,0,0,monthly,True,True,False,False,False
A-117171,S-1fb7ac,2024-12-14,2024-12-17,2024-12-17,,5,Pro,45,2205,26460,annual,False,True,False,False,True
A-118d55,S-a4d121,2024-10-26,,2024-11-13,2024-11-13,1,Enterprise,8,1592,19104,monthly,False,True,True,False,False
A-118d55,S-b9bbfd,2024-11-13,,2024-11-21,2024-11-21,2,Enterprise,36,7164,85968,monthly,False,True,False,False,False
A-118d55,S-34cc51,2024-11-21,,2024-11-24,2024-11-24,3,Basic,15,285,3420,annual,False,False,False,False,False
A-118d55,S-0b73bd,2024-11-24,,2024-12-02,2024-12-02,4,Enterprise,16,3184,38208,monthly,False,False,False,True,False
A-118d55,S-f65381,2024-12-02,,2024-12-07,2024-12-07,5,Enterprise,16,3184,38208,annual,False,True,False,False,False
A-118d55,S-9cb1f7,2024-12-07,,2024-12-24,2024-12-24,6,Pro,17,833,9996,monthly,False,True,False,True,False
A-118d55,S-e2a10c,2024-12-24,,2024-12-24,2024-12-24,7,Basic,18,342,4104,annual,False,True,True,True,False
A-118d55,S-2c64e6,2024-12-24,,2024-12-25,2024-12-25,8,Basic,15,285,3420,monthly,False,False,False,False,False
A-118d55,S-43c80c,2024-12-25,,2024-12-27,2024-12-27,9,Pro,12,588,7056,annual,False,True,False,False,False
