account_id,signup_date,quarter,quarter_start,quarter_end,active_days,usage_count,usage_hours,errors,features_used,tickets_opened,escalations,avg_satisfaction,subscription_id_asof_qend,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,end_date_inferred,account_churn_event_count_in_quarter,account_churn_event_in_quarter,account_churn_event_count_in_next_quarter,account_churn_event_in_next_quarter,account_churn_event_in_second_next_quarter,subscription_ends_in_quarter,subscription_end_in_quarter,subscription_ends_in_next_quarter,subscription_end_in_next_quarter,churn_label_q1_rolling,churn_label_q2_rolling,active_sub_at_qend,days_to_contract_end_asof_qend,satisfaction_missing_flag,usage_count_qoq_delta,usage_hours_qoq_delta,active_days_qoq_delta,errors_qoq_delta,features_used_qoq_delta,tickets_opened_qoq_delta,escalations_qoq_delta,seats_qoq_delta,mrr_amount_qoq_delta,arr_amount_qoq_delta,usage_count_roll4_mean,usage_count_vs_roll4_mean,usage_count_roll4_change,usage_hours_roll4_mean,usage_hours_vs_roll4_mean,usage_hours_roll4_change,tickets_opened_roll4_mean,tickets_opened_vs_roll4_mean,tickets_opened_roll4_change,errors_roll4_mean,errors_vs_roll4_mean,errors_roll4_change,features_used_roll4_mean,features_used_vs_roll4_mean,features_used_roll4_change,mrr_amount_roll4_mean,mrr_amount_vs_roll4_mean,mrr_amount_roll4_change,seats_roll4_mean,seats_vs_roll4_mean,seats_roll4_change,usage_drop_flag,tickets_spike_flag,downsell_flag,label_available_q1,label_available_q2
A-157070,2023-11-09,2024Q4,2024-10-01,2024-12-31,8.0,73.0,3.222777777777778,2.0,8.0,1.0,0.0,3.0,,none,0.0,0.0,0.0,none,,1.0,True,0.0,,,3.0,True,0.0,False,,,False,,0,-93.0,-6.885833333333333,-7.0,-4.0,-3.0,1.0,0.0,-27.0,-513.0,-6156.0,100.25,-27.25,19.0,7.1379166666666665,-3.9151388888888885,-2.820555555555555,0.25,0.75,1.0,4.0,-2.0,-5.0,8.5,-0.5,1.0,1997.75,-1997.75,-6965.0,22.25,-22.25,-35.0,1,1,1,False,False
A-158f4e,2023-03-03,2024Q4,2024-10-01,2024-12-31,4.0,33.0,3.39,2.0,4.0,0.0,0.0,,S-3ad334,Enterprise,61.0,12139.0,145668.0,monthly,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,-21.0,-0.32944444444444443,-1.0,2.0,-1.0,-1.0,0.0,0.0,10980.0,131760.0,39.0,-6.0,18.0,3.409583333333333,-0.019583333333332842,1.5233333333333334,0.5,-0.5,0.0,0.5,1.5,2.0,4.0,0.0,3.0,9394.0,2745.0,0.0,61.0,0.0,0.0,1,0,0,False,False
A-1619f8,2024-05-20,2024Q4,2024-10-01,2024-12-31,4.0,45.0,5.119722222222222,1.0,4.0,1.0,0.0,,S-ccc0fe,Basic,29.0,551.0,6612.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,1,-60.0,-4.396111111111111,-6.0,-3.0,-5.0,1.0,0.0,0.0,0.0,0.0,57.0,-12.0,,5.897777777777779,-0.7780555555555564,,0.3333333333333333,0.6666666666666667,,1.6666666666666667,-0.6666666666666667,,5.0,-1.0,,367.3333333333333,183.66666666666669,,29.0,0.0,,1,1,0,False,False
A-17939a,2024-12-26,2024Q4,2024-10-01,2024-12-31,4.0,39.0,2.8008333333333333,2.0,4.0,0.0,0.0,,S-8707e7,Basic,14.0,266.0,3192.0,annual,,0.0,False,0.0,,,2.0,True,0.0,False,,,True,,0,,,,,,,,,,,39.0,0.0,,2.8008333333333333,0.0,,0.0,0.0,,2.0,0.0,,4.0,0.0,,266.0,0.0,,14.0,0.0,,0,0,0,False,False
A-180abf,2023-08-14,2024Q4,2024-10-01,2024-12-31,5.0,46.0,3.4119444444444444,1.0,5.0,0.0,0.0,,S-e9395e,Pro,64.0,3136.0,37632.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-30.0,-1.3511111111111114,-2.0,-3.0,-2.0,-1.0,0.0,0.0,1920.0,23040.0,62.0,-16.0,-14.0,4.653402777777778,-1.2414583333333336,-0.6122222222222224,0.5,-0.5,-1.0,5.0,-4.0,-8.0,6.25,-1.25,-2.0,5056.0,-1920.0,0.0,64.0,0.0,0.0,1,0,0,False,False
A-186a44,2023-08-07,2024Q4,2024-10-01,2024-12-31,7.0,92.0,9.794722222222223,4.0,7.0,1.0,0.0,4.0,,none,0.0,0.0,0.0,none,,0.0,False,0.0,,,1.0,True,0.0,False,,,False,,0,4.0,4.289722222222223,-3.0,2.0,-3.0,1.0,0.0,-20.0,-380.0,-4560.0,88.5,3.5,-1.0,7.436458333333333,2.3582638888888896,1.3591666666666669,1.25,-0.25,-1.0,2.25,1.75,3.0,8.5,-1.5,-2.0,190.0,-190.0,-380.0,15.0,-15.0,-20.0,0,0,1,False,False
A-18793f,2024-12-18,2024Q4,2024-10-01,2024-12-31,3.0,35.0,4.318333333333333,0.0,3.0,0.0,0.0,,S-e2d4e9,Basic,148.0,0.0,0.0,monthly,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,,,,,,,,,,,35.0,0.0,,4.318333333333333,0.0,,0.0,0.0,,0.0,0.0,,3.0,0.0,,0.0,0.0,,148.0,0.0,,0,0,0,False,False
A-1986ca,2023-01-30,2024Q4,2024-10-01,2024-12-31,4.0,37.0,3.426388888888889,0.0,4.0,0.0,0.0,,S-e95f57,Enterprise,20.0,3980.0,47760.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-21.0,-0.2686111111111109,-1.0,-6.0,0.0,-3.0,0.0,0.0,0.0,0.0,44.25,-7.25,8.0,3.0652083333333335,0.3611805555555554,2.385,1.0,-1.0,0.0,2.25,-2.25,-2.0,3.5,0.5,1.0,4527.25,-547.25,0.0,22.75,-2.75,0.0,1,0,0,False,False
A-19b2c8,2023-06-06,2024Q4,2024-10-01,2024-12-31,10.0,88.0,8.534166666666666,6.0,10.0,0.0,0.0,,S-0c0691,Enterprise,20.0,3980.0,47760.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,10.0,1.6930555555555546,2.0,4.0,3.0,-1.0,0.0,0.0,3980.0,47760.0,75.25,12.75,1.0,6.733888888888888,1.8002777777777776,1.7274999999999991,0.25,-0.25,0.0,3.5,2.5,2.0,7.5,2.5,2.0,2235.0,1745.0,0.0,20.0,0.0,0.0,0,0,0,False,False
A-1ac5e0,2024-10-20,2024Q4,2024-10-01,2024-12-31,6.0,62.0,4.126111111111111,3.0,6.0,0.0,0.0,,S-53361d,Enterprise,33.0,0.0,0.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,,,,,,,,,,,62.0,0.0,,4.126111111111111,0.0,,0.0,0.0,,3.0,0.0,,6.0,0.0,,0.0,0.0,,33.0,0.0,,0,0,0,False,False
A-1b707d,2023-07-14,2024Q4,2024-10-01,2024-12-31,8.0,79.0,6.42,5.0,8.0,1.0,0.0,,S-47985c,Basic,2.0,0.0,0.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,1,-2.0,0.7347222222222225,2.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,48.0,31.0,59.0,3.742430555555555,2.677569444444445,5.365555555555556,0.5,0.5,1.0,1.75,3.25,4.0,4.5,3.5,6.0,197.25,-197.25,-637.0,5.75,-3.75,-11.0,0,1,0,False,False
A-1b7577,2024-10-27,2024Q4,2024-10-01,2024-12-31,9.0,115.0,12.053333333333333,4.0,8.0,0.0,0.0,,S-94fa70,Pro,41.0,2009.0,24108.0,monthly,,0.0,False,0.0,,,2.0,True,0.0,False,,,True,,0,,,,,,,,,,,115.0,0.0,,12.053333333333333,0.0,,0.0,0.0,,4.0,0.0,,8.0,0.0,,2009.0,0.0,,41.0,0.0,,0,0,0,False,False
A-1b9609,2023-10-12,2024Q4,2024-10-01,2024-12-31,5.0,67.0,6.271111111111111,0.0,5.0,1.0,0.0,,S-afa7a7,Enterprise,25.0,0.0,0.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,1,-4.0,-1.9516666666666662,-2.0,-6.0,-3.0,1.0,0.0,8.0,-323.0,-3876.0,72.75,-5.75,-17.0,6.536736111111111,-0.265625,1.024166666666666,0.75,0.25,0.0,3.25,-3.25,-2.0,6.75,-1.75,-2.0,2054.75,-2054.75,-931.0,31.5,-6.5,-24.0,1,1,1,False,False
A-1d5444,2024-01-18,2024Q4,2024-10-01,2024-12-31,8.0,66.0,6.387222222222222,7.0,8.0,1.0,0.0,,S-1b713e,Basic,24.0,0.0,0.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,1,-16.0,-0.8516666666666666,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,94.0,-28.0,-4.0,8.615902777777778,-2.228680555555556,0.7080555555555561,0.5,0.5,1.0,7.0,0.0,1.0,8.25,-0.25,2.0,1308.0,-1308.0,-456.0,24.0,0.0,0.0,1,1,0,False,False
A-1e1b80,2023-09-12,2024Q4,2024-10-01,2024-12-31,9.0,91.0,6.005,3.0,8.0,0.0,0.0,,S-c96d86,Basic,50.0,950.0,11400.0,annual,,2.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,20.0,0.15194444444444422,1.0,-3.0,0.0,-1.0,0.0,0.0,950.0,11400.0,84.25,6.75,28.0,6.937222222222223,-0.9322222222222232,-0.13694444444444454,1.0,-1.0,-2.0,6.0,-3.0,0.0,8.0,0.0,2.0,2962.5,-2012.5,-9000.0,50.0,0.0,0.0,0,0,0,False,False
A-1e50e0,2023-02-21,2024Q4,2024-10-01,2024-12-31,2.0,19.0,1.9333333333333333,1.0,2.0,2.0,1.0,5.0,S-f9c661,Enterprise,19.0,3781.0,45372.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-7.0,-1.973888888888889,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,18.75,0.25,11.0,1.8684722222222223,0.06486111111111104,1.3244444444444445,0.5,1.5,2.0,1.25,-0.25,1.0,1.75,0.25,1.0,3323.75,457.25,-1021.0,38.75,-19.75,-79.0,0,1,0,False,False
A-1e6fc3,2023-12-06,2024Q4,2024-10-01,2024-12-31,1.0,12.0,1.3866666666666667,0.0,1.0,0.0,0.0,,S-cb8a5c,Enterprise,1.0,199.0,2388.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-38.0,-3.2111111111111112,-4.0,0.0,-4.0,0.0,0.0,-10.0,199.0,2388.0,29.25,-17.25,-21.0,2.963819444444445,-1.577152777777778,-2.860277777777778,0.25,-0.25,-1.0,0.25,-0.25,0.0,3.0,-2.0,-2.0,111.0,88.0,199.0,4.5,-3.5,0.0,1,0,1,False,False
A-1f0636,2024-01-01,2024Q4,2024-10-01,2024-12-31,11.0,118.0,9.073611111111111,9.0,8.0,0.0,0.0,,S-c62428,Enterprise,105.0,20895.0,250740.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,57.0,3.216666666666667,4.0,9.0,1.0,-1.0,0.0,0.0,18900.0,226800.0,92.25,25.75,19.0,7.418263888888889,1.6553472222222219,-0.7955555555555556,0.5,-0.5,0.0,3.0,6.0,6.0,7.5,0.5,1.0,10946.25,9948.75,20895.0,105.0,0.0,0.0,0,0,0,False,False
A-1f0ac7,2023-08-27,2024Q4,2024-10-01,2024-12-31,5.0,45.0,3.568888888888889,3.0,5.0,0.0,0.0,,S-fccc09,Pro,24.0,1176.0,14112.0,monthly,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,-12.0,-1.1833333333333336,-3.0,-4.0,-2.0,0.0,0.0,0.0,1176.0,14112.0,47.0,-2.0,7.0,3.521805555555556,0.047083333333333144,1.2966666666666669,0.25,-0.25,0.0,3.0,0.0,3.0,5.0,0.0,2.0,1711.25,-535.25,-3600.0,29.75,-5.75,0.0,1,0,0,False,False
A-1f559b,2023-09-04,2024Q4,2024-10-01,2024-12-31,6.0,66.0,4.981111111111111,4.0,6.0,1.0,0.0,5.0,S-6754a4,Basic,10.0,190.0,2280.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,20.0,1.965555555555555,3.0,2.0,2.0,1.0,0.0,3.0,57.0,684.0,42.0,24.0,44.0,3.332430555555556,1.648680555555555,1.5644444444444443,0.5,0.5,0.0,2.0,2.0,3.0,4.0,2.0,3.0,1521.25,-1331.25,-4984.0,13.75,-3.75,-16.0,0,1,0,False,False
A-1f7acb,2023-08-06,2024Q4,2024-10-01,2024-12-31,3.0,32.0,1.9391666666666667,3.0,3.0,1.0,0.0,,S-f4a3ac,Enterprise,64.0,12736.0,152832.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,1,-68.0,-7.25611111111111,-8.0,-9.0,-7.0,1.0,0.0,0.0,0.0,0.0,71.75,-39.75,-13.0,5.947638888888888,-4.008472222222221,-2.628611111111111,1.0,0.0,0.0,7.5,-4.5,-1.0,6.25,-3.25,0.0,6672.0,6064.0,11520.0,64.0,0.0,0.0,1,0,0,False,False
A-202b67,2024-03-22,2024Q4,2024-10-01,2024-12-31,9.0,93.0,7.470277777777778,8.0,10.0,0.0,0.0,,S-b5162d,Enterprise,29.0,5771.0,69252.0,monthly,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,47.0,5.125833333333333,4.0,7.0,5.0,-1.0,0.0,18.0,5232.0,62784.0,58.75,34.25,60.0,3.920625,3.5496527777777778,5.6802777777777775,0.75,-0.75,-1.0,3.5,4.5,7.0,6.0,4.0,7.0,2956.0,2815.0,5232.0,19.0,10.0,18.0,0,0,0,False,False
A-20736a,2024-03-16,2024Q4,2024-10-01,2024-12-31,3.0,24.0,2.772222222222222,1.0,3.0,2.0,0.0,3.5,S-62f5b1,Enterprise,50.0,9950.0,119400.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,8.0,1.5352777777777777,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,61.0,-37.0,-88.0,4.574513888888889,-1.802291666666667,-4.2122222222222225,1.0,1.0,1.0,3.0,-2.0,-4.0,5.75,-2.75,-5.0,5587.5,4362.5,9950.0,37.5,12.5,50.0,0,1,0,False,False
A-22d9d2,2024-03-22,2024Q4,2024-10-01,2024-12-31,11.0,116.0,8.236944444444445,12.0,10.0,1.0,1.0,3.0,,none,0.0,0.0,0.0,none,,1.0,True,0.0,,,1.0,True,0.0,False,,,False,,0,14.0,-0.45583333333333265,2.0,10.0,2.0,0.0,1.0,-30.0,-1470.0,-17640.0,111.25,4.75,39.0,9.93388888888889,-1.6969444444444441,0.8233333333333341,1.0,0.0,0.0,6.75,5.25,11.0,9.25,0.75,3.0,503.5,-503.5,-152.0,11.5,-11.5,-8.0,0,0,1,False,False
A-22f2df,2024-12-14,2024Q4,2024-10-01,2024-12-31,5.0,45.0,3.498611111111111,5.0,6.0,0.0,0.0,,S-47cfb3,Basic,11.0,209.0,2508.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,,,,,,,,,,,45.0,0.0,,3.498611111111111,0.0,,0.0,0.0,,5.0,0.0,,6.0,0.0,,209.0,0.0,,11.0,0.0,,0,0,0,False,False
A-241e75,2024-07-03,2024Q4,2024-10-01,2024-12-31,4.0,39.0,4.470277777777778,0.0,4.0,0.0,0.0,,S-fe910d,Basic,5.0,95.0,1140.0,monthly,,2.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,17.0,2.9791666666666665,2.0,-3.0,2.0,-1.0,0.0,-8.0,-542.0,-6504.0,30.5,8.5,,2.9806944444444445,1.489583333333333,,0.5,-0.5,,1.5,-1.5,,3.0,1.0,,366.0,-271.0,,9.0,-4.0,,0,0,1,False,False
A-2446e3,2024-01-10,2024Q4,2024-10-01,2024-12-31,7.0,86.0,8.117777777777778,5.0,6.0,1.0,0.0,4.0,S-fe6eb1,Enterprise,27.0,5373.0,64476.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,21.0,3.6436111111111114,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,73.75,12.25,11.0,5.972777777777778,2.1450000000000005,5.068888888888889,0.75,0.25,0.0,3.25,1.75,3.0,6.5,-0.5,-2.0,4360.5,1012.5,4050.0,27.0,0.0,0.0,0,1,0,False,False
A-249769,2024-04-25,2024Q4,2024-10-01,2024-12-31,12.0,122.0,11.388333333333334,2.0,12.0,1.0,0.0,5.0,S-882f1d,Basic,7.0,133.0,1596.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,24.0,3.2905555555555566,1.0,0.0,3.0,0.0,0.0,-14.0,-266.0,-3192.0,111.33333333333333,10.666666666666671,,9.25175925925926,2.1365740740740744,,0.6666666666666666,0.33333333333333337,,4.0,-2.0,,10.333333333333334,1.666666666666666,,357.0,-224.0,,13.0,-6.0,,0,0,1,False,False
A-271f46,2023-02-09,2024Q4,2024-10-01,2024-12-31,6.0,65.0,4.771111111111111,3.0,6.0,0.0,0.0,,S-3da8ee,Enterprise,46.0,9154.0,109848.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,49.0,3.104444444444444,4.0,1.0,4.0,0.0,0.0,8.0,8432.0,101184.0,48.5,16.5,28.0,4.382708333333333,0.38840277777777743,1.8855555555555554,0.0,0.0,0.0,3.5,-0.5,2.0,4.75,1.25,2.0,2649.5,6504.5,9154.0,40.0,6.0,8.0,0,0,0,False,False
A-2789e3,2024-09-14,2024Q4,2024-10-01,2024-12-31,10.0,128.0,9.027222222222223,6.0,10.0,3.0,0.0,4.0,S-cf30e2,Pro,11.0,0.0,0.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,67.0,6.586666666666668,4.0,6.0,4.0,3.0,0.0,-22.0,-627.0,-7524.0,94.5,33.5,,5.733888888888889,3.293333333333334,,1.5,1.5,,3.0,3.0,,8.0,2.0,,313.5,-313.5,,22.0,-11.0,,0,1,1,False,False
A-2922b6,2024-11-14,2024Q4,2024-10-01,2024-12-31,7.0,77.0,8.248888888888889,4.0,7.0,2.0,0.0,4.0,S-8dfd77,Pro,20.0,980.0,11760.0,annual,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,,,,,,,,,,,77.0,0.0,,8.248888888888889,0.0,,2.0,0.0,,4.0,0.0,,7.0,0.0,,980.0,0.0,,20.0,0.0,,0,0,0,False,False
A-296d7c,2023-11-08,2024Q4,2024-10-01,2024-12-31,3.0,25.0,0.8963888888888889,1.0,3.0,0.0,0.0,,S-cdfe99,Pro,6.0,294.0,3528.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,-15.0,-2.913611111111111,0.0,1.0,0.0,-2.0,0.0,-10.0,-490.0,-5880.0,49.5,-24.5,-42.0,4.452013888888889,-3.555625,-6.098611111111111,0.75,-0.75,0.0,3.0,-2.0,-5.0,4.25,-1.25,-3.0,307.5,-13.5,180.0,7.5,-1.5,0.0,1,0,1,False,False
A-297a2d,2023-05-05,2024Q4,2024-10-01,2024-12-31,2.0,21.0,1.2077777777777778,1.0,2.0,0.0,0.0,,S-4daf2d,Enterprise,27.0,5373.0,64476.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,11.0,-0.11444444444444435,1.0,-2.0,1.0,0.0,0.0,0.0,4860.0,58320.0,26.5,-5.5,-30.0,2.363194444444445,-1.155416666666667,-3.695,0.25,-0.25,0.0,1.5,-0.5,-1.0,2.5,-0.5,-3.0,2133.0,3240.0,4050.0,27.0,0.0,0.0,0,0,0,False,False
A-2b9d3e,2023-06-04,2024Q4,2024-10-01,2024-12-31,6.0,55.0,2.7225,5.0,6.0,0.0,0.0,,S-1e3a06,Enterprise,2.0,398.0,4776.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,15.0,-1.8913888888888888,3.0,5.0,3.0,0.0,0.0,-26.0,-134.0,-1608.0,55.5,-0.5,-31.0,5.423333333333333,-2.7008333333333328,-7.933333333333334,0.5,-0.5,-1.0,1.75,3.25,4.0,5.0,1.0,0.0,237.25,160.75,398.0,10.5,-8.5,-9.0,0,0,1,False,False
A-2bc93d,2023-03-14,2024Q4,2024-10-01,2024-12-31,7.0,89.0,10.793333333333333,0.0,6.0,1.0,0.0,5.0,S-104053,Pro,35.0,1715.0,20580.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-17.0,1.6277777777777782,-4.0,-4.0,-3.0,1.0,0.0,6.0,1164.0,13968.0,89.0,0.0,-3.0,7.9620138888888885,2.8313194444444445,5.411388888888888,0.25,0.75,1.0,3.0,-3.0,-4.0,8.0,-2.0,-3.0,1397.5,317.5,-90.0,47.5,-12.5,-60.0,0,1,0,False,False
A-2d1036,2024-06-14,2024Q4,2024-10-01,2024-12-31,9.0,102.0,8.948888888888888,9.0,9.0,1.0,0.0,5.0,S-b95aac,Pro,69.0,3381.0,40572.0,monthly,,2.0,True,0.0,,,3.0,True,0.0,False,,,True,,0,19.0,0.8605555555555551,2.0,4.0,2.0,0.0,-1.0,0.0,0.0,0.0,112.33333333333333,-10.333333333333329,,8.823425925925925,0.12546296296296333,,1.0,0.0,,6.666666666666667,2.333333333333333,,9.333333333333334,-0.3333333333333339,,2254.0,1127.0,,46.0,23.0,,0,0,0,False,False
A-2d4502,2024-04-29,2024Q4,2024-10-01,2024-12-31,2.0,19.0,0.8805555555555555,2.0,2.0,0.0,0.0,,S-71cb15,Enterprise,34.0,6766.0,81192.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-40.0,-4.061111111111111,-4.0,2.0,-4.0,0.0,0.0,-33.0,6766.0,81192.0,34.666666666666664,-15.666666666666664,,2.386574074074074,-1.5060185185185184,,0.3333333333333333,-0.3333333333333333,,1.3333333333333333,0.6666666666666667,,3.6666666666666665,-1.6666666666666665,,2386.0,4380.0,,36.333333333333336,-2.3333333333333357,,1,0,1,False,False
A-2e3bad,2023-08-13,2024Q4,2024-10-01,2024-12-31,4.0,32.0,2.181111111111111,2.0,4.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,,,1.0,True,0.0,False,,,False,,0,-3.0,-0.45583333333333353,0.0,1.0,0.0,-1.0,0.0,-61.0,-12139.0,-145668.0,37.5,-5.5,-18.0,2.9088888888888884,-0.7277777777777774,-1.8730555555555553,0.75,-0.75,-2.0,4.25,-2.25,-7.0,3.75,0.25,0.0,6069.5,-6069.5,0.0,45.75,-45.75,-61.0,1,0,1,False,False
A-2e4581,2024-10-16,2024Q4,2024-10-01,2024-12-31,6.0,56.0,4.0119444444444445,6.0,6.0,1.0,0.0,,S-3d7bed,Basic,44.0,836.0,10032.0,monthly,,2.0,True,0.0,,,0.0,False,0.0,False,,,True,,1,,,,,,,,,,,56.0,0.0,,4.0119444444444445,0.0,,1.0,0.0,,6.0,0.0,,6.0,0.0,,836.0,0.0,,44.0,0.0,,0,0,0,False,False
A-2ebb4b,2023-05-15,2024Q4,2024-10-01,2024-12-31,7.0,75.0,7.128055555555555,6.0,5.0,0.0,0.0,,S-3c87b4,Pro,41.0,2009.0,24108.0,monthly,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,34.0,4.379722222222222,3.0,6.0,1.0,0.0,0.0,41.0,2009.0,24108.0,66.5,8.5,-13.0,6.154583333333334,0.9734722222222212,-1.5452777777777786,0.25,-0.25,0.0,4.25,1.75,2.0,5.5,-0.5,-2.0,2542.0,-533.0,2009.0,30.75,10.25,0.0,0,0,0,False,False
A-2edab2,2023-11-17,2024Q4,2024-10-01,2024-12-31,6.0,60.0,3.654166666666667,0.0,6.0,0.0,0.0,,S-f73a84,Pro,17.0,833.0,9996.0,monthly,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,13.0,0.21916666666666673,1.0,0.0,1.0,-1.0,0.0,0.0,510.0,6120.0,69.75,-9.75,8.0,6.336458333333333,-2.682291666666666,-0.3674999999999997,0.25,-0.25,0.0,3.75,-3.75,-1.0,6.5,-0.5,0.0,1343.0,-510.0,0.0,17.0,0.0,0.0,0,0,0,False,False
A-2f6a32,2024-08-26,2024Q4,2024-10-01,2024-12-31,7.0,65.0,5.895,5.0,6.0,0.0,0.0,,S-55d53c,Basic,19.0,361.0,4332.0,annual,,0.0,False,0.0,,,2.0,True,0.0,False,,,True,,0,-59.0,-3.336666666666668,-6.0,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,94.5,-29.5,,7.5633333333333335,-1.668333333333334,,0.0,0.0,,6.5,-1.5,,8.5,-2.5,,361.0,0.0,,19.0,0.0,,1,0,0,False,False
A-309e54,2024-12-09,2024Q4,2024-10-01,2024-12-31,7.0,65.0,3.805277777777778,2.0,6.0,0.0,0.0,,S-e98d6b,Basic,15.0,285.0,3420.0,annual,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,,,,,,,,,,,65.0,0.0,,3.805277777777778,0.0,,0.0,0.0,,2.0,0.0,,6.0,0.0,,285.0,0.0,,15.0,0.0,,0,0,0,False,False
A-30b4ca,2024-05-20,2024Q4,2024-10-01,2024-12-31,3.0,32.0,2.720833333333333,0.0,3.0,0.0,0.0,,S-f9ec8f,Basic,86.0,1634.0,19608.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-46.0,-3.0855555555555556,-5.0,0.0,-4.0,-1.0,0.0,0.0,0.0,0.0,54.0,-22.0,,4.707592592592593,-1.9867592592592596,,0.6666666666666666,-0.6666666666666666,,2.0,-2.0,,5.0,-2.0,,6794.0,-5160.0,,86.0,0.0,,1,0,0,False,False
A-310452,2024-12-25,2024Q4,2024-10-01,2024-12-31,2.0,27.0,3.237222222222222,1.0,2.0,1.0,0.0,4.0,S-183460,Basic,9.0,171.0,2052.0,annual,,2.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,,,,,,,,,,,27.0,0.0,,3.237222222222222,0.0,,1.0,0.0,,1.0,0.0,,2.0,0.0,,171.0,0.0,,9.0,0.0,,0,0,0,False,False
A-313be3,2023-11-15,2024Q4,2024-10-01,2024-12-31,9.0,82.0,8.14611111111111,7.0,8.0,1.0,1.0,5.0,S-70cc83,Pro,47.0,2303.0,27636.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-3.0,-0.7541666666666664,2.0,2.0,1.0,1.0,1.0,0.0,2303.0,27636.0,62.75,19.25,41.0,5.727708333333333,2.4184027777777777,4.887499999999999,0.25,0.75,1.0,4.0,3.0,7.0,6.25,1.75,3.0,5252.25,-2949.25,-7050.0,47.0,0.0,0.0,0,1,0,False,False
A-31ab9a,2024-03-03,2024Q4,2024-10-01,2024-12-31,3.0,29.0,3.3066666666666666,0.0,3.0,1.0,0.0,3.0,S-08c8e1,Enterprise,14.0,2786.0,33432.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-32.0,-4.3950000000000005,-3.0,-8.0,-3.0,0.0,0.0,-5.0,2786.0,33432.0,39.75,-10.75,1.0,3.8893055555555556,-0.5826388888888889,0.9158333333333335,1.0,0.0,0.0,3.0,-3.0,0.0,3.75,-0.75,1.0,1662.0,1124.0,2501.0,30.25,-16.25,-1.0,1,0,1,False,False
A-32728c,2023-01-03,2024Q4,2024-10-01,2024-12-31,2.0,28.0,2.231388888888889,2.0,3.0,0.0,0.0,,S-4757c8,Basic,42.0,798.0,9576.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-17.0,-3.396388888888889,-2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,49.75,-21.75,-15.0,3.906041666666667,-1.6746527777777778,-0.2872222222222218,0.0,0.0,0.0,1.5,0.5,2.0,5.0,-2.0,-2.0,494.0,304.0,798.0,31.0,11.0,22.0,1,0,0,False,False
