account_id,signup_date,period,period_start,period_end,active_days,usage_count,usage_hours,errors,features_used,tickets_opened,escalations,avg_satisfaction,subscription_id_asof_period_end,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,end_date_inferred,account_churn_event_count_in_period,account_churn_event_in_period,account_churn_event_count_in_next_period,account_churn_event_in_next_period,subscription_ends_in_period,subscription_end_in_period,subscription_ends_in_next_period,subscription_end_in_next_period,active_sub_at_period_end,days_to_contract_end_asof_period_end,satisfaction_missing_flag,usage_count_mom_delta,usage_hours_mom_delta,active_days_mom_delta,errors_mom_delta,features_used_mom_delta,tickets_opened_mom_delta,escalations_mom_delta,seats_mom_delta,mrr_amount_mom_delta,arr_amount_mom_delta,usage_count_roll3_mean,usage_count_vs_roll3_mean,usage_count_roll3_change,usage_hours_roll3_mean,usage_hours_vs_roll3_mean,usage_hours_roll3_change,tickets_opened_roll3_mean,tickets_opened_vs_roll3_mean,tickets_opened_roll3_change,errors_roll3_mean,errors_vs_roll3_mean,errors_roll3_change,features_used_roll3_mean,features_used_vs_roll3_mean,features_used_roll3_change,mrr_amount_roll3_mean,mrr_amount_vs_roll3_mean,mrr_amount_roll3_change,seats_roll3_mean,seats_vs_roll3_mean,seats_roll3_change,usage_drop_flag,tickets_spike_flag,downsell_flag
A-118f1c,2024-10-31,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-3fb8f4,Enterprise,32.0,6368.0,76416.0,annual,,1.0,True,0.0,False,2.0,True,0.0,False,True,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-8.0,-24.0,0.14962962962962964,-0.14962962962962964,-0.4488888888888889,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,-1.0,0.6666666666666666,-0.6666666666666666,-2.0,6368.0,0.0,0.0,32.0,0.0,0.0,0,0,0
A-13466a,2023-10-22,2024-12,2024-12-01,2024-12-31,2.0,25.0,1.7541666666666667,0.0,2.0,0.0,0.0,,S-3223a2,Basic,9.0,171.0,2052.0,annual,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,25.0,1.7541666666666667,2.0,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,12.666666666666666,12.333333333333334,12.0,0.9077777777777777,0.846388888888889,0.785,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333,-1.0,1.3333333333333333,0.6666666666666667,0.0,171.0,0.0,0.0,9.0,0.0,0.0,0,0,0
A-139c3b,2024-11-21,2024-12,2024-12-01,2024-12-31,3.0,30.0,2.695,2.0,3.0,2.0,0.0,4.5,S-e1444a,Basic,21.0,0.0,0.0,annual,,0.0,False,0.0,False,2.0,True,0.0,False,True,,0,-9.0,-2.093888888888889,-1.0,2.0,-1.0,2.0,0.0,-8.0,-551.0,-6612.0,34.5,-4.5,,3.741944444444444,-1.0469444444444442,,1.0,1.0,,1.0,1.0,,3.5,-0.5,,275.5,-275.5,,25.0,-4.0,,1,1,1
A-149a69,2024-10-17,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-4c5456,Basic,34.0,646.0,7752.0,monthly,,1.0,True,0.0,False,0.0,False,0.0,False,True,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,646.0,7752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,215.33333333333334,430.66666666666663,646.0,11.333333333333334,22.666666666666664,34.0,0,0,0
A-151c9a,2023-01-27,2024-12,2024-12-01,2024-12-31,2.0,23.0,1.693888888888889,5.0,2.0,0.0,0.0,,S-c033fa,Pro,52.0,2548.0,30576.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,23.0,1.693888888888889,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,20.333333333333332,2.666666666666668,-15.0,1.5423148148148151,0.15157407407407386,-1.2391666666666667,0.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,-2.0,2548.0,0.0,0.0,52.0,0.0,0.0,0,0,0
A-157070,2023-11-09,2024-12,2024-12-01,2024-12-31,3.0,27.0,1.1388888888888888,2.0,3.0,1.0,0.0,3.0,,none,0.0,0.0,0.0,none,,1.0,True,0.0,False,2.0,True,0.0,False,False,,0,5.0,0.46666666666666656,1.0,2.0,1.0,1.0,0.0,-23.0,-4577.0,-54924.0,24.333333333333332,2.666666666666668,3.0,1.0742592592592592,0.06462962962962959,-0.2727777777777778,0.3333333333333333,0.6666666666666667,1.0,0.6666666666666666,1.3333333333333335,2.0,2.6666666666666665,0.3333333333333335,0.0,3051.3333333333335,-3051.3333333333335,-4577.0,15.333333333333334,-15.333333333333334,-23.0,0,1,1
A-158f4e,2023-03-03,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-3ad334,Enterprise,61.0,12139.0,145668.0,monthly,,1.0,True,0.0,False,0.0,False,0.0,False,True,,0,-7.0,-0.1963888888888889,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,11.0,-11.0,-26.0,1.1300000000000001,-1.1300000000000001,-3.193611111111111,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,-2.0,1.3333333333333333,-1.3333333333333333,-3.0,8479.0,3660.0,10980.0,61.0,0.0,0.0,1,0,0
A-1619f8,2024-05-20,2024-12,2024-12-01,2024-12-31,2.0,18.0,1.42,1.0,2.0,0.0,0.0,,S-ccc0fe,Basic,29.0,551.0,6612.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,5.0,-0.3819444444444444,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,15.0,3.0,4.0,1.7065740740740745,-0.28657407407407454,-0.47777777777777786,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,1.0,1.3333333333333333,0.6666666666666667,1.0,551.0,0.0,0.0,29.0,0.0,0.0,0,0,0
A-17939a,2024-12-26,2024-12,2024-12-01,2024-12-31,1.0,13.0,0.1913888888888889,0.0,1.0,0.0,0.0,,S-8707e7,Basic,14.0,266.0,3192.0,annual,,0.0,False,0.0,False,2.0,True,0.0,False,True,,0,,,,,,,,,,,13.0,0.0,,0.1913888888888889,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,,266.0,0.0,,14.0,0.0,,0,0,0
A-180abf,2023-08-14,2024-12,2024-12-01,2024-12-31,1.0,10.0,0.5194444444444445,0.0,1.0,0.0,0.0,,S-e9395e,Pro,64.0,3136.0,37632.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-8.0,-0.7155555555555556,-1.0,-1.0,-1.0,0.0,0.0,0.0,1920.0,23040.0,15.333333333333334,-5.333333333333334,-8.0,1.137314814814815,-0.6178703703703704,-1.1380555555555554,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,1.6666666666666667,-0.6666666666666667,-1.0,1856.0,1280.0,1920.0,64.0,0.0,0.0,1,0,0
A-186a44,2023-08-07,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,1.0,True,0.0,False,False,,0,-34.0,-3.483888888888889,-3.0,-4.0,-3.0,1.0,0.0,-47.0,-9353.0,-112236.0,30.666666666666668,-30.666666666666668,-58.0,3.264907407407407,-3.264907407407407,-6.310833333333333,0.3333333333333333,0.6666666666666667,1.0,1.3333333333333333,-1.3333333333333333,0.0,2.3333333333333335,-2.3333333333333335,-4.0,3117.6666666666665,-3117.6666666666665,0.0,22.333333333333332,-22.333333333333332,-20.0,1,1,1
A-18793f,2024-12-18,2024-12,2024-12-01,2024-12-31,1.0,10.0,1.4055555555555554,0.0,1.0,0.0,0.0,,S-e2d4e9,Basic,148.0,0.0,0.0,monthly,,1.0,True,0.0,False,1.0,True,0.0,False,True,,0,,,,,,,,,,,10.0,0.0,,1.4055555555555554,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,,0.0,0.0,,148.0,0.0,,0,0,0
A-1986ca,2023-01-30,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-e95f57,Enterprise,20.0,3980.0,47760.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-26.0,-2.2133333333333334,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334,-12.333333333333334,-11.0,1.1421296296296297,-1.1421296296296297,-1.2130555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-1.3333333333333333,-1.0,3980.0,0.0,0.0,20.0,0.0,0.0,1,0,0
A-19b2c8,2023-06-06,2024-12,2024-12-01,2024-12-31,5.0,38.0,2.401388888888889,1.0,5.0,0.0,0.0,,S-0c0691,Enterprise,20.0,3980.0,47760.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,2.0,-1.717222222222222,2.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,29.333333333333332,8.666666666666668,24.0,2.844722222222222,-0.4433333333333329,0.38722222222222236,0.0,0.0,0.0,2.0,-1.0,-1.0,3.3333333333333335,1.6666666666666665,3.0,3980.0,0.0,0.0,20.0,0.0,0.0,0,0,0
A-1ac5e0,2024-10-20,2024-12,2024-12-01,2024-12-31,1.0,7.0,0.315,2.0,1.0,0.0,0.0,,S-53361d,Enterprise,33.0,0.0,0.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-12.0,-1.5680555555555555,-1.0,1.0,-1.0,0.0,0.0,0.0,-1617.0,-19404.0,20.666666666666668,-13.666666666666668,-29.0,1.3753703703703704,-1.0603703703703704,-1.6130555555555557,0.0,0.0,0.0,1.0,1.0,2.0,2.3333333333333335,-1.3333333333333335,-3.0,748.0,-748.0,-627.0,33.0,0.0,0.0,1,0,1
A-1b707d,2023-07-14,2024-12,2024-12-01,2024-12-31,1.0,9.0,0.315,2.0,1.0,0.0,0.0,,S-47985c,Basic,2.0,0.0,0.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-35.0,-4.686388888888889,-3.0,1.0,-3.0,0.0,0.0,-22.0,-456.0,-5472.0,26.333333333333332,-17.333333333333332,-17.0,2.14,-1.8250000000000002,-0.7886111111111112,0.3333333333333333,-0.3333333333333333,-1.0,1.6666666666666667,0.33333333333333326,0.0,2.6666666666666665,-1.6666666666666665,-2.0,411.6666666666667,-411.6666666666667,-779.0,22.333333333333332,-20.333333333333332,-39.0,1,0,1
A-1b7577,2024-10-27,2024-12,2024-12-01,2024-12-31,3.0,31.0,3.9975,2.0,3.0,0.0,0.0,,S-94fa70,Pro,41.0,2009.0,24108.0,monthly,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,-2.0,0.6905555555555556,1.0,1.0,1.0,0.0,0.0,37.0,1213.0,14556.0,38.333333333333336,-7.333333333333336,-20.0,4.017777777777778,-0.02027777777777784,-0.7513888888888887,0.0,0.0,0.0,1.3333333333333333,0.6666666666666667,1.0,3.0,0.0,-1.0,1532.0,477.0,218.0,18.0,23.0,32.0,1,0,0
A-1b9609,2023-10-12,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-afa7a7,Enterprise,25.0,0.0,0.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-17.0,-1.9655555555555555,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,22.333333333333332,-22.333333333333332,-50.0,2.0903703703703704,-2.0903703703703704,-4.305555555555555,0.3333333333333333,-0.3333333333333333,-1.0,0.0,0.0,0.0,1.6666666666666667,-1.6666666666666667,-3.0,0.0,0.0,0.0,25.0,0.0,0.0,1,0,0
A-1d5444,2024-01-18,2024-12,2024-12-01,2024-12-31,1.0,13.0,1.6683333333333332,1.0,1.0,1.0,0.0,,S-1b713e,Basic,24.0,0.0,0.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,1,-36.0,-2.5327777777777785,-5.0,-5.0,-5.0,1.0,0.0,0.0,0.0,0.0,22.0,-9.0,9.0,2.129074074074074,-0.4607407407407409,1.1505555555555556,0.3333333333333333,0.6666666666666667,1.0,2.3333333333333335,-1.3333333333333335,1.0,2.6666666666666665,-1.6666666666666665,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1,1,0
A-1e1b80,2023-09-12,2024-12,2024-12-01,2024-12-31,1.0,10.0,1.1722222222222223,0.0,1.0,0.0,0.0,,S-c96d86,Basic,50.0,950.0,11400.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-22.0,-1.1211111111111112,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,30.333333333333332,-20.333333333333332,-39.0,2.0016666666666665,-0.8294444444444442,-1.3672222222222221,0.0,0.0,0.0,1.0,-1.0,-3.0,2.6666666666666665,-1.6666666666666665,-4.0,633.3333333333334,316.66666666666663,950.0,50.0,0.0,0.0,1,0,0
A-1e50e0,2023-02-21,2024-12,2024-12-01,2024-12-31,1.0,7.0,0.14,0.0,1.0,0.0,0.0,,S-f9c661,Enterprise,19.0,3781.0,45372.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,7.0,0.14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,0.666666666666667,-5.0,0.6444444444444444,-0.5044444444444444,-1.6533333333333333,0.6666666666666666,-0.6666666666666666,-2.0,0.3333333333333333,-0.3333333333333333,-1.0,0.6666666666666666,0.33333333333333337,0.0,3781.0,0.0,0.0,19.0,0.0,0.0,0,0,0
A-1e6fc3,2023-12-06,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-cb8a5c,Enterprise,1.0,199.0,2388.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,199.0,2388.0,4.0,-4.0,-12.0,0.46222222222222226,-0.46222222222222226,-1.3866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,-1.0,66.33333333333333,132.66666666666669,199.0,7.666666666666667,-6.666666666666667,-10.0,0,0,1
A-1f0636,2024-01-01,2024-12,2024-12-01,2024-12-31,4.0,42.0,3.7625,1.0,4.0,0.0,0.0,,S-c62428,Enterprise,105.0,20895.0,250740.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,15.0,1.435,1.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,39.333333333333336,2.6666666666666643,-7.0,3.024537037037037,0.7379629629629632,0.778888888888889,0.0,0.0,0.0,3.0,-2.0,-3.0,3.6666666666666665,0.3333333333333335,0.0,14595.0,6300.0,18900.0,105.0,0.0,0.0,0,0,0
A-1f0ac7,2023-08-27,2024-12,2024-12-01,2024-12-31,3.0,28.0,2.8733333333333335,3.0,3.0,0.0,0.0,,S-fccc09,Pro,24.0,1176.0,14112.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,28.0,2.8733333333333335,3.0,3.0,3.0,0.0,0.0,-8.0,568.0,6816.0,15.0,13.0,11.0,1.1896296296296296,1.683703703703704,2.177777777777778,0.0,0.0,0.0,1.0,2.0,3.0,1.6666666666666667,1.3333333333333333,1.0,594.6666666666666,581.3333333333334,1176.0,26.666666666666668,-2.666666666666668,0.0,0,0,1
A-1f559b,2023-09-04,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,S-6754a4,Basic,10.0,190.0,2280.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-56.0,-4.7811111111111115,-5.0,-4.0,-5.0,1.0,0.0,0.0,0.0,0.0,22.0,-22.0,-10.0,1.6603703703703705,-1.6603703703703705,-0.2,0.3333333333333333,0.6666666666666667,1.0,1.3333333333333333,-1.3333333333333333,0.0,2.0,-2.0,-1.0,190.0,0.0,0.0,10.0,0.0,0.0,1,1,0
A-1f7acb,2023-08-06,2024-12,2024-12-01,2024-12-31,1.0,11.0,0.4247222222222222,0.0,1.0,1.0,0.0,,S-f4a3ac,Enterprise,64.0,12736.0,152832.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,1,3.0,-0.9019444444444444,0.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,10.666666666666666,0.3333333333333339,-2.0,0.6463888888888889,-0.22166666666666668,0.23694444444444446,0.3333333333333333,0.6666666666666667,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,12736.0,0.0,0.0,64.0,0.0,0.0,0,1,0
A-202b67,2024-03-22,2024-12,2024-12-01,2024-12-31,5.0,58.0,4.743055555555555,3.0,6.0,0.0,0.0,,S-b5162d,Enterprise,29.0,5771.0,69252.0,monthly,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,52.0,3.7713888888888887,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,31.0,27.0,29.0,2.4900925925925925,2.252962962962963,2.9875,0.0,0.0,0.0,2.6666666666666665,0.3333333333333335,-2.0,3.3333333333333335,2.6666666666666665,3.0,5771.0,0.0,0.0,29.0,0.0,0.0,0,0,0
A-20736a,2024-03-16,2024-12,2024-12-01,2024-12-31,2.0,18.0,2.093888888888889,1.0,2.0,2.0,0.0,3.5,S-62f5b1,Enterprise,50.0,9950.0,119400.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,18.0,2.093888888888889,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,10.0,12.0,0.9240740740740739,1.1698148148148149,1.4155555555555557,0.6666666666666666,1.3333333333333335,2.0,0.3333333333333333,0.6666666666666667,1.0,1.0,1.0,1.0,10878.666666666666,-928.6666666666661,-2786.0,54.666666666666664,-4.666666666666664,-14.0,0,1,0
A-22d9d2,2024-03-22,2024-12,2024-12-01,2024-12-31,3.0,29.0,1.6280555555555556,5.0,3.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,1.0,True,0.0,False,False,,0,-24.0,-1.7897222222222222,-1.0,2.0,-1.0,0.0,0.0,-16.0,-3184.0,-38208.0,38.666666666666664,-9.666666666666664,-5.0,2.7456481481481485,-1.117592592592593,-1.5630555555555556,0.3333333333333333,-0.3333333333333333,-1.0,4.0,1.0,1.0,3.6666666666666665,-0.6666666666666665,-1.0,2564.0,-2564.0,-4508.0,36.0,-36.0,-92.0,1,0,1
A-22f2df,2024-12-14,2024-12,2024-12-01,2024-12-31,2.0,16.0,2.158888888888889,5.0,2.0,0.0,0.0,,S-47cfb3,Basic,11.0,209.0,2508.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,,,,,,,,,,,16.0,0.0,,2.158888888888889,0.0,,0.0,0.0,,5.0,0.0,,2.0,0.0,,209.0,0.0,,11.0,0.0,,0,0,0
A-241e75,2024-07-03,2024-12,2024-12-01,2024-12-31,2.0,16.0,1.1422222222222222,0.0,2.0,0.0,0.0,,S-fe910d,Basic,5.0,95.0,1140.0,monthly,,1.0,True,0.0,False,0.0,False,0.0,False,True,,0,1.0,-1.1702777777777778,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,8.0,1.4900925925925925,-0.3478703703703703,0.1266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666667,1.0,95.0,0.0,0.0,5.0,0.0,0.0,0,0,0
A-2446e3,2024-01-10,2024-12,2024-12-01,2024-12-31,1.0,16.0,1.5155555555555555,5.0,1.0,0.0,0.0,,S-fe6eb1,Enterprise,27.0,5373.0,64476.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-25.0,-3.086666666666667,-3.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,28.666666666666668,-12.666666666666668,-13.0,2.7059259259259263,-1.1903703703703707,-0.48444444444444446,0.3333333333333333,-0.3333333333333333,-1.0,1.6666666666666667,3.333333333333333,5.0,2.3333333333333335,-1.3333333333333335,-1.0,5373.0,0.0,0.0,27.0,0.0,0.0,1,0,0
A-249769,2024-04-25,2024-12,2024-12-01,2024-12-31,6.0,68.0,6.845555555555555,2.0,7.0,0.0,0.0,,S-882f1d,Basic,7.0,133.0,1596.0,annual,,1.0,True,0.0,False,0.0,False,0.0,False,True,,0,68.0,6.845555555555555,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,40.666666666666664,27.333333333333336,14.0,3.796111111111111,3.049444444444444,2.302777777777778,0.3333333333333333,-0.3333333333333333,-1.0,0.6666666666666666,1.3333333333333335,2.0,4.333333333333333,2.666666666666667,1.0,219.33333333333334,-86.33333333333334,-259.0,7.333333333333333,-0.33333333333333304,-1.0,0,0,0
A-271f46,2023-02-09,2024-12,2024-12-01,2024-12-31,3.0,32.0,2.6019444444444444,3.0,3.0,0.0,0.0,,S-3da8ee,Enterprise,46.0,9154.0,109848.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,9.0,0.6966666666666665,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,10.333333333333332,22.0,1.5903703703703702,1.0115740740740742,2.3380555555555556,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,6343.333333333333,2810.666666666667,8432.0,43.333333333333336,2.6666666666666643,8.0,0,0,0
A-2789e3,2024-09-14,2024-12,2024-12-01,2024-12-31,3.0,33.0,3.995277777777778,0.0,3.0,1.0,0.0,,S-cf30e2,Pro,11.0,0.0,0.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,1,11.0,3.552777777777778,1.0,-4.0,1.0,0.0,0.0,-50.0,-12139.0,-145668.0,42.666666666666664,-9.666666666666664,-40.0,3.0090740740740736,0.9862037037037044,-0.5941666666666663,1.0,0.0,0.0,2.0,-2.0,-2.0,3.6666666666666665,-0.6666666666666665,-3.0,4116.0,-4116.0,-209.0,27.666666666666668,-16.666666666666668,0.0,0,0,1
A-2922b6,2024-11-14,2024-12,2024-12-01,2024-12-31,3.0,36.0,4.695555555555556,4.0,3.0,0.0,0.0,,S-8dfd77,Pro,20.0,980.0,11760.0,annual,,1.0,True,0.0,False,1.0,True,0.0,False,True,,0,17.0,3.1422222222222227,1.0,4.0,1.0,-1.0,0.0,20.0,980.0,11760.0,27.5,8.5,,3.1244444444444444,1.5711111111111116,,0.5,-0.5,,2.0,2.0,,2.5,0.5,,490.0,490.0,,10.0,10.0,,0,0,0
A-296d7c,2023-11-08,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-cdfe99,Pro,6.0,294.0,3528.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-8.0,-0.4866666666666667,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,-8.333333333333334,-17.0,0.2987962962962963,-0.2987962962962963,-0.4097222222222222,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,1.0,-1.0,-2.0,457.3333333333333,-163.33333333333331,-490.0,9.333333333333334,-3.333333333333334,-10.0,1,0,0
A-297a2d,2023-05-05,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-4daf2d,Enterprise,27.0,5373.0,64476.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-11.0,-0.3605555555555556,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0,-10.0,0.4025925925925926,-0.4025925925925926,-0.8472222222222222,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.6666666666666666,-0.6666666666666666,-1.0,3753.0,1620.0,4860.0,27.0,0.0,0.0,1,0,0
A-2b9d3e,2023-06-04,2024-12,2024-12-01,2024-12-31,1.0,5.0,0.1111111111111111,0.0,1.0,0.0,0.0,,S-1e3a06,Enterprise,2.0,398.0,4776.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-26.0,-1.8858333333333333,-2.0,-3.0,-2.0,0.0,0.0,-12.0,-288.0,-3456.0,18.333333333333332,-13.333333333333332,-14.0,0.9075000000000001,-0.796388888888889,-0.5033333333333334,0.0,0.0,0.0,1.6666666666666667,-1.6666666666666667,-2.0,2.0,-1.0,-1.0,538.6666666666666,-140.66666666666663,-134.0,14.666666666666666,-12.666666666666666,-26.0,1,0,1
A-2bc93d,2023-03-14,2024-12,2024-12-01,2024-12-31,1.0,8.0,1.1533333333333333,0.0,1.0,0.0,0.0,,S-104053,Pro,35.0,1715.0,20580.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-63.0,-6.858888888888889,-4.0,0.0,-4.0,-1.0,0.0,6.0,1164.0,13968.0,29.666666666666668,-21.666666666666668,-2.0,3.5977777777777775,-2.444444444444444,-0.47444444444444445,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.0,2.3333333333333335,-1.3333333333333335,0.0,939.0,776.0,1164.0,31.0,4.0,6.0,1,0,0
A-2d1036,2024-06-14,2024-12,2024-12-01,2024-12-31,4.0,44.0,3.910833333333333,1.0,4.0,0.0,0.0,,S-b95aac,Pro,69.0,3381.0,40572.0,monthly,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,22.0,2.6688888888888886,2.0,-4.0,2.0,-1.0,0.0,0.0,2070.0,24840.0,34.0,10.0,8.0,2.982962962962963,0.9278703703703703,0.11472222222222195,0.3333333333333333,-0.3333333333333333,0.0,3.0,-2.0,-2.0,3.3333333333333335,0.6666666666666665,0.0,6141.0,-2760.0,-10350.0,69.0,0.0,0.0,0,0,0
A-2d4502,2024-04-29,2024-12,2024-12-01,2024-12-31,1.0,7.0,0.16722222222222222,1.0,1.0,0.0,0.0,,S-71cb15,Enterprise,34.0,6766.0,81192.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,7.0,0.16722222222222222,1.0,1.0,1.0,0.0,0.0,4.0,796.0,9552.0,6.333333333333333,0.666666666666667,-5.0,0.2935185185185185,-0.1262962962962963,-0.5461111111111112,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.0,0.6666666666666666,0.33333333333333337,0.0,4245.333333333333,2520.666666666667,6766.0,43.666666666666664,-9.666666666666664,-33.0,0,0,0
A-2e3bad,2023-08-13,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,1.0,True,0.0,False,False,,0,-17.0,-1.9172222222222222,-2.0,0.0,-2.0,0.0,0.0,-61.0,-1159.0,-13908.0,10.666666666666666,-10.666666666666666,-15.0,0.727037037037037,-0.727037037037037,-0.2638888888888889,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,-2.0,1.3333333333333333,-1.3333333333333333,-2.0,772.6666666666666,-772.6666666666666,-1159.0,40.666666666666664,-40.666666666666664,-61.0,1,0,1
A-2e4581,2024-10-16,2024-12,2024-12-01,2024-12-31,1.0,13.0,0.9461111111111111,0.0,1.0,1.0,0.0,,S-3d7bed,Basic,44.0,836.0,10032.0,monthly,,1.0,True,0.0,False,0.0,False,0.0,False,True,,1,-25.0,-1.986388888888889,-3.0,-6.0,-3.0,1.0,0.0,35.0,-955.0,-11460.0,18.666666666666668,-5.666666666666668,8.0,1.3373148148148148,-0.3912037037037037,0.8127777777777778,0.3333333333333333,0.6666666666666667,1.0,2.0,-2.0,0.0,2.0,-1.0,0.0,875.6666666666666,-39.66666666666663,836.0,39.666666666666664,4.333333333333336,-22.0,1,1,1
